character_id,character_name,name_cn,world_group,character_type,equipment_1a_id,equipment_1a_name,equipment_1a_ratio,equipment_2a_id,equipment_2a_name,equipment_2a_ratio,equipment_1b_id,equipment_1b_name,equipment_1b_ratio,equipment_2b_id,equipment_2b_name,equipment_2b_ratio,equipment_5_id,equipment_5_name,equipment_5_ratio
3032,アリス・マーガトロイド,爱丽丝·玛格特罗依德,L80,攻击,663,○か×かそんなの嫌（やー）よ,1.0653471082359753,390,异变神社,1.067191601049869,663,○か×かそんなの嫌（やー）よ,1.0653471082359753,390,异变神社,1.067191601049869,358,斑驳木春菊,1.8206281503100585
3037,東風谷早苗,东风谷早苗,B3,技巧,454,南国冥界海鲜美食家,1.0686626746506984,454,南国冥界海鲜美食家,1.0693883161512028,454,南国冥界海鲜美食家,1.0686626746506984,454,南国冥界海鲜美食家,1.0693883161512028,296,月战型午餐时间,2.184334504462321
3038,八坂神奈子,八坂神奈子,L80,技巧,662,纵情起舞吧！,1.0672908735466615,380,凝眼怜花花亦友,1.0675392670157062,662,纵情起舞吧！,1.0672908735466615,380,凝眼怜花花亦友,1.0675392670157062,362,道别淡染天青,1.8529822648783572
3050,古明地さとり,古明地觉,A11,技巧,454,南国冥界海鲜美食家,1.0644237652111668,380,凝眼怜花花亦友,1.0686170212765955,454,南国冥界海鲜美食家,1.0644237652111668,380,凝眼怜花花亦友,1.0686170212765955,575,地底大家庭,2.007158886008448
3051,古明地こいし,古明地恋,A11,速攻,663,○か×かそんなの嫌（やー）よ,1.0727528336701522,390,异变神社,1.0680851063829793,663,○か×かそんなの嫌（やー）よ,1.0727528336701522,390,异变神社,1.0680851063829793,638,海彦的呼声,2.225216141126041
3054,小野塚小町,小野冢小町,C3,攻击,454,南国冥界海鲜美食家,1.0559105723249362,664,想いを手紙に託して,1.061420345489443,454,南国冥界海鲜美食家,1.0559105723249362,664,想いを手紙に託して,1.061420345489443,430,芙兰的睡床,2.2499999999999996
3072,上白沢慧音,上白泽慧音,L1A,攻击,663,○か×かそんなの嫌（やー）よ,1.0759942582116016,663,○か×かそんなの嫌（やー）よ,1.078473782929756,663,○か×かそんなの嫌（やー）よ,1.0759942582116016,663,○か×かそんなの嫌（やー）よ,1.078473782929756,10904063,结界异常,2.280123091498696
3084,風見幽香,风见幽香,A6,回复,380,凝眼怜花花亦友,1.0646616541353386,662,纵情起舞吧！,1.0760454024475916,380,凝眼怜花花亦友,1.0646616541353386,662,纵情起舞吧！,1.0760454024475916,486,光谱学,2.1885685614939794
3091,豊聡耳神子,丰聪耳神子,C3,速攻,663,○か×かそんなの嫌（やー）よ,1.0647138700290975,664,想いを手紙に託して,1.0591947769314471,663,○か×かそんなの嫌（やー）よ,1.0647138700290975,664,想いを手紙に託して,1.0591947769314471,486,光谱学,1.9082603887950462
3097,ミスティア・ローレライ,米斯蒂娅·萝蕾拉,C3,速攻,663,○か×かそんなの嫌（やー）よ,1.0679494227597586,664,想いを手紙に託して,1.0678613994810113,663,○か×かそんなの嫌（やー）よ,1.0679494227597586,664,想いを手紙に託して,1.0678613994810113,637,海雀的歌声,2.2160330260523717
3905,マエリベリー・ハーン,梅莉·霍瓦特,LM1,破坏,390,异变神社,1.0647445624683862,390,异变神社,1.0647445624683867,390,异变神社,1.0647445624683862,390,异变神社,1.0647445624683867,10904063,结界异常,2.357817800982458
3926,マエリベリー・ハーン,梅莉·霍瓦特,LM1,速攻,664,想いを手紙に託して,1.0689653044030187,664,想いを手紙に託して,1.0630846465935495,664,想いを手紙に託して,1.0689653044030187,664,想いを手紙に託して,1.0630846465935495,10904064,结界异常,2.3553460988937633
4001,博麗霊夢,博丽灵梦,A6,攻击,380,凝眼怜花花亦友,1.080124223602485,662,纵情起舞吧！,1.08142961420963,380,凝眼怜花花亦友,1.080124223602485,662,纵情起舞吧！,1.08142961420963,367,祭月夜 SIDE辉夜,1.8911049687389687
4002,霧雨魔理沙,雾雨魔理沙,A6,速攻,664,想いを手紙に託して,1.078994614003591,664,想いを手紙に託して,1.0755905511811024,664,想いを手紙に託して,1.078994614003591,664,想いを手紙に託して,1.0755905511811024,509,第二漂亮的石头,2.2606843171567945
4003,レミリア・スカーレット,蕾米莉亚·斯卡雷特,A6,速攻,390,异变神社,1.0673684210526315,663,○か×かそんなの嫌（やー）よ,1.06824644549763,390,异变神社,1.0673684210526315,663,○か×かそんなの嫌（やー）よ,1.06824644549763,10904063,结界异常,1.5566668256412637
4004,フランドール・スカーレット,芙兰朵露·斯卡雷特,A6,速攻,390,异变神社,1.0673684210526315,390,异变神社,1.067368421052631,390,异变神社,1.0673684210526315,390,异变神社,1.067368421052631,10903007,狩猎者与猎物,2.236250815446435
4005,十六夜咲夜,十六夜咲夜,A6,攻击,390,异变神社,1.083934426229508,390,异变神社,1.0839344262295079,390,异变神社,1.083934426229508,390,异变神社,1.0839344262295079,194,血之羁绊,1.6229508196721312
4007,紅美鈴,红美铃,L80,技巧,380,凝眼怜花花亦友,1.075882352941177,380,凝眼怜花花亦友,1.0758823529411763,380,凝眼怜花花亦友,1.075882352941177,380,凝眼怜花花亦友,1.0758823529411763,583,红梦魔女的新年,1.6188271126879492
4009,八雲紫,八云紫,C3,回复,662,纵情起舞吧！,1.064495731900095,662,纵情起舞吧！,1.0634479942839647,662,纵情起舞吧！,1.064495731900095,662,纵情起舞吧！,1.0634479942839647,430,芙兰的睡床,2.250000000000001
4010,西行寺幽々子,西行寺幽幽子,L80,技巧,662,纵情起舞吧！,1.113835736460103,380,凝眼怜花花亦友,1.068253968253969,662,纵情起舞吧！,1.113835736460103,380,凝眼怜花花亦友,1.068253968253969,489,时间界限,2.2024216739962696
4011,魂魄妖夢,魂魄妖梦,A7,破坏,380,凝眼怜花花亦友,1.0883561643835615,390,异变神社,1.0876712328767129,380,凝眼怜花花亦友,1.0883561643835615,390,异变神社,1.0876712328767129,489,时间界限,1.9609502306638305
4013,八雲藍,八云蓝,A19,速攻,660,轮回往复 伦理渐佚,1.0543952061083457,660,轮回往复 伦理渐佚,1.060386029411765,660,轮回往复 伦理渐佚,1.0543952061083457,660,轮回往复 伦理渐佚,1.060386029411765,636,爱丽丝的维护工作,1.6506840048753888
4015,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,A8,速攻,663,○か×かそんなの嫌（やー）よ,1.0788937126371412,663,○か×かそんなの嫌（やー）よ,1.0793097403735665,663,○か×かそんなの嫌（やー）よ,1.0788937126371412,663,○か×かそんなの嫌（やー）よ,1.0793097403735665,10904063,结界异常,2.2433278573454536
4020,藤原妹紅,藤原妹红,A8,速攻,663,○か×かそんなの嫌（やー）よ,1.0754716981132075,663,○か×かそんなの嫌（やー）よ,1.076474576271187,663,○か×かそんなの嫌（やー）よ,1.0754716981132075,663,○か×かそんなの嫌（やー）よ,1.076474576271187,364,I'm Alright!,1.5473928292723138
4030,チルノ,琪露诺,C3,速攻,454,南国冥界海鲜美食家,1.060474934036939,664,想いを手紙に託して,1.066679559079482,454,南国冥界海鲜美食家,1.060474934036939,664,想いを手紙に託して,1.066679559079482,510,安闲惬意的神秘竹林,2.443115658886567
4031,大妖精,大妖精,A12.8&,破坏,454,南国冥界海鲜美食家,1.0620264317180617,380,凝眼怜花花亦友,1.0697297297297295,454,南国冥界海鲜美食家,1.0620264317180617,380,凝眼怜花花亦友,1.0697297297297295,294,月战型日常训练,2.436935792596535
4032,アリス・マーガトロイド,爱丽丝·玛格特罗依德,B5,支援,454,南国冥界海鲜美食家,1.063652173913043,380,凝眼怜花花亦友,1.067894736842106,454,南国冥界海鲜美食家,1.063652173913043,380,凝眼怜花花亦友,1.067894736842106,566,海滨猎手,2.0573614404869724
4037,東風谷早苗,东风谷早苗,A10,速攻,664,想いを手紙に託して,1.0643924875431199,664,想いを手紙に託して,1.0681051835326996,664,想いを手紙に託して,1.0643924875431199,664,想いを手紙に託して,1.0681051835326996,510,安闲惬意的神秘竹林,2.054002896772031
4050,古明地さとり,古明地觉,L80,破坏,380,凝眼怜花花亦友,1.0677165354330709,390,异变神社,1.06900269541779,380,凝眼怜花花亦友,1.0677165354330709,390,异变神社,1.06900269541779,540,誓要守护之人,1.9712465276945212
4051,古明地こいし,古明地恋,C3,攻击,380,凝眼怜花花亦友,1.0626795284030004,380,凝眼怜花花亦友,1.0661538461538462,380,凝眼怜花花亦友,1.0626795284030004,380,凝眼怜花花亦友,1.0661538461538462,390,异变神社,1.947775223147659
4091,豊聡耳神子,丰聪耳神子,L80,技巧,664,想いを手紙に託して,1.0737752161383283,664,想いを手紙に託して,1.0690328100071678,664,想いを手紙に託して,1.0737752161383283,664,想いを手紙に託して,1.0690328100071678,498,感伤的信号,1.89416195528343
5001,博麗霊夢,博丽灵梦,A7A,技巧,662,纵情起舞吧！,1.0773849232821888,380,凝眼怜花花亦友,1.0689839572192508,662,纵情起舞吧！,1.0773849232821888,380,凝眼怜花花亦友,1.0689839572192508,636,爱丽丝的维护工作,1.5999999999999996
5002,霧雨魔理沙,雾雨魔理沙,A7A,攻击,454,南国冥界海鲜美食家,1.0645988744928676,380,凝眼怜花花亦友,1.0680738786279689,454,南国冥界海鲜美食家,1.0645988744928676,380,凝眼怜花花亦友,1.0680738786279689,583,红梦魔女的新年,2.1816487954256387
5003,レミリア・スカーレット,蕾米莉亚·斯卡雷特,L80,攻击,390,异变神社,1.0671916010498683,390,异变神社,1.0671916010498694,390,异变神社,1.0671916010498683,390,异变神社,1.0671916010498694,357,暖热的指尖,2.2905869946593755
5004,フランドール・スカーレット,芙兰朵露·斯卡雷特,L80,防御,390,异变神社,1.0691891891891891,660,轮回往复 伦理渐佚,1.0639434406912807,390,异变神社,1.0691891891891891,660,轮回往复 伦理渐佚,1.0639434406912807,364,I'm Alright!,2.2605873952700515
5010,西行寺幽々子,西行寺幽幽子,C3,破坏,664,想いを手紙に託して,1.0634703196347028,664,想いを手紙に託して,1.063470319634703,664,想いを手紙に託して,1.0634703196347028,664,想いを手紙に託して,1.063470319634703,380,凝眼怜花花亦友,2.070999236571151
5011,魂魄妖夢,魂魄妖梦,L80,支援,454,南国冥界海鲜美食家,1.0599820510728566,390,异变神社,1.067724867724868,454,南国冥界海鲜美食家,1.0599820510728566,390,异变神社,1.067724867724868,312,黄泉有闲人,2.190213294701308
5015,鈴仙・優曇華院・イナバ,铃仙·优昙华院·因幡,L80,攻击,660,轮回往复 伦理渐佚,1.060424001418404,660,轮回往复 伦理渐佚,1.0648105181747871,660,轮回往复 伦理渐佚,1.060424001418404,660,轮回往复 伦理渐佚,1.0648105181747871,10904063,结界异常,2.1697962934202337
5025,茨木華扇,茨木华扇,W5,速攻,663,○か×かそんなの嫌（やー）よ,1.073024390243902,390,异变神社,1.0701369863013703,663,○か×かそんなの嫌（やー）よ,1.073024390243902,390,异变神社,1.0701369863013703,511,村中万物皆调畅,1.5693931957260958
5026,本居小鈴,本居小铃,A16.3&,攻击,454,南国冥界海鲜美食家,1.063790849673202,663,○か×かそんなの嫌（やー）よ,1.074418604651163,454,南国冥界海鲜美食家,1.063790849673202,663,○か×かそんなの嫌（やー）よ,1.074418604651163,10903002,狩猎者与猎物,2.1225739108831982
5029,稗田阿求,稗田阿求,A9.7,防御,662,纵情起舞吧！,1.0805510772387508,662,纵情起舞吧！,1.082263630089717,662,纵情起舞吧！,1.0805510772387508,662,纵情起舞吧！,1.082263630089717,367,祭月夜 SIDE辉夜,1.8806893203434352
5031,大妖精,大妖精,E7,回复,662,纵情起舞吧！,1.0636213102237915,133,迫击！ 三妖精,1.0,662,纵情起舞吧！,1.0636213102237915,133,迫击！ 三妖精,1.0,202,不动的大图书馆,1.5761640193955813
5037,東風谷早苗,东风谷早苗,L80,攻击,454,南国冥界海鲜美食家,1.0598395772388411,454,南国冥界海鲜美食家,1.0590868924889552,454,南国冥界海鲜美食家,1.0598395772388411,454,南国冥界海鲜美食家,1.0590868924889552,368,与你重逢的奇迹之日,1.9374030788295165
5046,犬走椛,犬走椛,W3,速攻,663,○か×かそんなの嫌（やー）よ,1.0721600941730427,663,○か×かそんなの嫌（やー）よ,1.0726747783048045,663,○か×かそんなの嫌（やー）よ,1.0721600941730427,663,○か×かそんなの嫌（やー）よ,1.0726747783048045,620,死者的慈悲(Dead man's Tolerance),1.69165586366505
5050,古明地さとり,古明地觉,C3,防御,662,纵情起舞吧！,1.059160619435924,458,古明地观光无尽之旅,1.0533840304182516,662,纵情起舞吧！,1.059160619435924,458,古明地观光无尽之旅,1.0533840304182516,636,爱丽丝的维护工作,1.5999999999999999
5051,古明地こいし,古明地恋,L80,干扰,390,异变神社,1.0556521739130436,390,异变神社,1.0556521739130431,390,异变神社,1.0556521739130436,390,异变神社,1.0556521739130431,492,举头思月,2.107312844219297
5052,火焔猫燐,火焰猫燐,S5,速攻,663,○か×かそんなの嫌（やー）よ,1.075261324041812,663,○か×かそんなの嫌（やー）よ,1.0616497829233,663,○か×かそんなの嫌（やー）よ,1.075261324041812,663,○か×かそんなの嫌（やー）よ,1.0616497829233,505,魔賢者,1.9240951647142963
5053,霊烏路空,灵乌路空,S5,攻击,380,凝眼怜花花亦友,1.067012987012987,454,南国冥界海鲜美食家,1.06228150015758,380,凝眼怜花花亦友,1.067012987012987,454,南国冥界海鲜美食家,1.06228150015758,575,地底大家庭,2.073172030202299
5056,ヘカーティア・ラピスラズリ,赫卡提亚·拉碧斯拉祖利,B3,支援,390,异变神社,1.0664935064935066,660,轮回往复 伦理渐佚,1.0674209910261414,390,异变神社,1.0664935064935066,660,轮回往复 伦理渐佚,1.0674209910261414,383,狂气的赤瞳,2.131054203043406
5067,九十九弁々,九十九弁弁,B3,干扰,662,纵情起舞吧！,1.0739130434782607,662,纵情起舞吧！,1.0785714285714287,662,纵情起舞吧！,1.0739130434782607,662,纵情起舞吧！,1.0785714285714287,462,模拟二童子,2.0848879873263404
5068,九十九八橋,九十九八桥,B3,支援,662,纵情起舞吧！,1.073689814267124,662,纵情起舞吧！,1.085722444317533,662,纵情起舞吧！,1.073689814267124,662,纵情起舞吧！,1.085722444317533,462,模拟二童子,2.1255230407604837
5087,秦こころ,秦心,B3,速攻,380,凝眼怜花花亦友,1.0758823529411767,664,想いを手紙に託して,1.0659619450317126,380,凝眼怜花花亦友,1.0758823529411767,664,想いを手紙に託して,1.0659619450317126,462,模拟二童子,2.1122405882793025
5089,比那名居天子,比那名居天子,A6,攻击,660,轮回往复 伦理渐佚,1.1068921775898521,660,轮回往复 伦理渐佚,1.1068921775898517,660,轮回往复 伦理渐佚,1.1068921775898521,660,轮回往复 伦理渐佚,1.1068921775898517,431,诚如天人所言,1.6073212083586172
5094,鬼人正邪,鬼人正邪,B3,破坏,662,纵情起舞吧！,1.0909090909090913,662,纵情起舞吧！,1.090909090909091,662,纵情起舞吧！,1.0909090909090913,662,纵情起舞吧！,1.090909090909091,295,月战型战前简报,2.2086848193615354
5102,ナズーリン,纳兹琳,A12&,攻击,660,轮回往复 伦理渐佚,1.0548278539994826,660,轮回往复 伦理渐佚,1.0537150922472025,660,轮回往复 伦理渐佚,1.0548278539994826,660,轮回往复 伦理渐佚,1.0537150922472025,495,(TT)钟情言语,2.152684354492423
5105,堀川雷鼓,堀川雷鼓,B3,技巧,454,南国冥界海鲜美食家,1.063107071854586,664,想いを手紙に託して,1.0621963070942668,454,南国冥界海鲜美食家,1.063107071854586,664,想いを手紙に託して,1.0621963070942668,623,世界第一,2.06238833204602
5125,茨木童子の腕,茨木童子的手臂,Lr,支援,663,○か×かそんなの嫌（やー）よ,1.072727272727273,663,○か×かそんなの嫌（やー）よ,1.0727272727272725,663,○か×かそんなの嫌（やー）よ,1.072727272727273,663,○か×かそんなの嫌（やー）よ,1.0727272727272725,469,失落之山,2.1893354914986505
5131,日白残無,日白残无,C5>,速攻,664,想いを手紙に託して,1.067238692219425,664,想いを手紙に託して,1.0672386922194246,664,想いを手紙に託して,1.067238692219425,664,想いを手紙に託して,1.0672386922194246,604,新花园的管理员,2.2783375831874664
6001,博麗霊夢,博丽灵梦,A7B,速攻,380,凝眼怜花花亦友,1.0716666666666663,664,想いを手紙に託して,1.0713462190573078,380,凝眼怜花花亦友,1.0716666666666663,664,想いを手紙に託して,1.0713462190573078,636,爱丽丝的维护工作,1.6318318593923746
6002,霧雨魔理沙,雾雨魔理沙,A7B,破坏,380,凝眼怜花花亦友,1.0697297297297295,454,南国冥界海鲜美食家,1.0663174114021574,380,凝眼怜花花亦友,1.0697297297297295,454,南国冥界海鲜美食家,1.0663174114021574,457,怪獣はなぜ滅んだのか,2.1360521702348976
6003,レミリア・スカーレット,蕾米莉亚·斯卡雷特,C3,防御,660,轮回往复 伦理渐佚,1.0624888440495137,660,轮回往复 伦理渐佚,1.0625208661509888,660,轮回往复 伦理渐佚,1.0624888440495137,660,轮回往复 伦理渐佚,1.0625208661509888,416,火箭之夏,1.698026444807667
6004,フランドール・スカーレット,芙兰朵露·斯卡雷特,C3,干扰,663,○か×かそんなの嫌（やー）よ,1.0670391061452515,390,异变神社,1.0648101265822787,663,○か×かそんなの嫌（やー）よ,1.0670391061452515,390,异变神社,1.0648101265822787,430,芙兰的睡床,2.253119252980026
6005,十六夜咲夜,十六夜咲夜,L80,干扰,380,凝眼怜花花亦友,1.0677165354330707,454,南国冥界海鲜美食家,1.06136312849162,380,凝眼怜花花亦友,1.0677165354330707,454,南国冥界海鲜美食家,1.06136312849162,485,メイド長代行の門番小娘,2.0900004127435032
6010,西行寺幽々子,西行寺幽幽子,A6,回复,458,古明地观光无尽之旅,1.0633064233064224,458,古明地观光无尽之旅,1.0636319612590799,458,古明地观光无尽之旅,1.0633064233064224,458,古明地观光无尽之旅,1.0636319612590799,487,表里一体,2.060652954513902
6011,魂魄妖夢,魂魄妖梦,C3,技巧,664,想いを手紙に託して,1.0682617874736102,664,想いを手紙に託して,1.0750808110490742,664,想いを手紙に託して,1.0682617874736102,664,想いを手紙に託して,1.0750808110490742,312,黄泉有闲人,2.158411463199893
6012,リリーホワイト,莉莉白,A7&,破坏,662,纵情起舞吧！,1.0574162679425838,380,凝眼怜花花亦友,1.0678947368421055,662,纵情起舞吧！,1.0574162679425838,380,凝眼怜花花亦友,1.0678947368421055,498,感伤的信号,2.480409636323808
6020,藤原妹紅,藤原妹红,C5=,攻击,663,○か×かそんなの嫌（やー）よ,1.065454545454545,663,○か×かそんなの嫌（やー）よ,1.0667102770519878,663,○か×かそんなの嫌（やー）よ,1.065454545454545,663,○か×かそんなの嫌（やー）よ,1.0667102770519878,540,誓要守护之人,1.8301440564839773
6022,鈴瑚,铃瑚,A10.3,回复,660,轮回往复 伦理渐佚,1.082141646899356,660,轮回往复 伦理渐佚,1.0796123742079762,660,轮回往复 伦理渐佚,1.082141646899356,660,轮回往复 伦理渐佚,1.0796123742079762,294,月战型日常训练,2.348660682462478
6024,聖白蓮,圣白莲,T5,速攻,664,想いを手紙に託して,1.0668538694821972,664,想いを手紙に託して,1.066853869482197,664,想いを手紙に託して,1.0668538694821972,664,想いを手紙に託して,1.066853869482197,486,光谱学,1.787141895700698
6025,茨木華扇,茨木华扇,L80,攻击,660,轮回往复 伦理渐佚,1.0680323695414315,390,异变神社,1.0662868979803213,660,轮回往复 伦理渐佚,1.0680323695414315,390,异变神社,1.0662868979803213,490,PHANTOM PAIN,2.161899248980703
6037,東風谷早苗,东风谷早苗,C3,干扰,664,想いを手紙に託して,1.077718360071301,664,想いを手紙に託して,1.072406181015453,664,想いを手紙に託して,1.077718360071301,664,想いを手紙に託して,1.072406181015453,565,常夏乡的巫女们,2.252574292443522
6039,洩矢諏訪子,泄矢诹访子,L80,支援,662,纵情起舞吧！,1.0686567164179108,458,古明地观光无尽之旅,1.065665722379603,662,纵情起舞吧！,1.0686567164179108,458,古明地观光无尽之旅,1.065665722379603,493,失落的祟神,2.3429383647685946
6040,河城にとり,河城荷取,Lr,攻击,663,○か×かそんなの嫌（やー）よ,1.0685714285714287,390,异变神社,1.0691891891891887,663,○か×かそんなの嫌（やー）よ,1.0685714285714287,390,异变神社,1.0691891891891887,636,爱丽丝的维护工作,1.6624841966613004
6049,星熊勇儀,星熊勇仪,W5,技巧,663,○か×かそんなの嫌（やー）よ,1.071840061684199,390,异变神社,1.0682666666666667,663,○か×かそんなの嫌（やー）よ,1.071840061684199,390,异变神社,1.0682666666666667,476,钓而不纲,2.1127118406371768
6056,ヘカーティア・ラピスラズリ,赫卡提亚·拉碧斯拉祖利,C3,干扰,380,凝眼怜花花亦友,1.066839378238342,458,古明地观光无尽之旅,1.0588500563697862,380,凝眼怜花花亦友,1.066839378238342,458,古明地观光无尽之旅,1.0588500563697862,510,安闲惬意的神秘竹林,2.246174350173752
6062,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,B5,攻击,380,凝眼怜花花亦友,1.0688000000000004,454,南国冥界海鲜美食家,1.0636544726798853,380,凝眼怜花花亦友,1.0688000000000004,454,南国冥界海鲜美食家,1.0636544726798853,623,世界第一,2.1710496865485887
6063,メルラン・プリズムリバー,梅露兰·普莉兹姆利巴,B5,速攻,380,凝眼怜花花亦友,1.0688,664,想いを手紙に託して,1.0675105485232073,380,凝眼怜花花亦友,1.0688,664,想いを手紙に託して,1.0675105485232073,511,村中万物皆调畅,2.1085267819484965
6064,リリカ・プリズムリバー,莉莉卡·普莉兹姆利巴,B5,破坏,380,凝眼怜花花亦友,1.0687999999999998,380,凝眼怜花花亦友,1.0688000000000002,380,凝眼怜花花亦友,1.0687999999999998,380,凝眼怜花花亦友,1.0688000000000002,462,模拟二童子,2.102191682308732
6084,風見幽香,风见幽香,A9&,破坏,458,古明地观光无尽之旅,1.0598170810253764,662,纵情起舞吧！,1.0887016468785904,458,古明地观光无尽之旅,1.0598170810253764,662,纵情起舞吧！,1.0887016468785904,503,繁星璀璨之夜的魔术师,2.019317954199709
6086,宮古芳香,宫古芳香,A13,干扰,660,轮回往复 伦理渐佚,1.097058823529411,660,轮回往复 伦理渐佚,1.0970588235294114,660,轮回往复 伦理渐佚,1.097058823529411,660,轮回往复 伦理渐佚,1.0970588235294114,357,暖热的指尖,2.0597303576726436
6087,秦こころ,秦心,Lr,破坏,663,○か×かそんなの嫌（やー）よ,1.0692962709210143,390,异变神社,1.0690026954177902,663,○か×かそんなの嫌（やー）よ,1.0692962709210143,390,异变神社,1.0690026954177902,485,メイド長代行の門番小娘,2.0897201647491457
6089,比那名居天子,比那名居天子,T5,速攻,664,想いを手紙に託して,1.0710124826629681,664,想いを手紙に託して,1.0657799274486088,664,想いを手紙に託して,1.0710124826629681,664,想いを手紙に託して,1.0657799274486088,457,怪獣はなぜ滅んだのか,2.078205323685292
6092,物部布都,物部布都,A13,回复,454,南国冥界海鲜美食家,1.070998593530239,454,南国冥界海鲜美食家,1.067723270440252,454,南国冥界海鲜美食家,1.070998593530239,454,南国冥界海鲜美食家,1.067723270440252,626,ラブレター,2.1190275302981223
6093,蘇我屠自古,苏我屠自古,A13&,速攻,663,○か×かそんなの嫌（やー）よ,1.0772090363168432,663,○か×かそんなの嫌（やー）よ,1.0772190255694392,663,○か×かそんなの嫌（やー）よ,1.0772090363168432,663,○か×かそんなの嫌（やー）よ,1.0772190255694392,358,斑驳木春菊,2.0830916077253563
6094,鬼人正邪,鬼人正邪,A14,干扰,458,古明地观光无尽之旅,1.107447266465777,458,古明地观光无尽之旅,1.10658124635993,458,古明地观光无尽之旅,1.107447266465777,458,古明地观光无尽之旅,1.10658124635993,371,砂糖点心和妹妹,2.189503006060676
6095,少名針妙丸,少名针妙丸,B3,技巧,664,想いを手紙に託して,1.0691029900332227,454,南国冥界海鲜美食家,1.0649883102361675,664,想いを手紙に託して,1.0691029900332227,454,南国冥界海鲜美食家,1.0649883102361675,522,超越幻想,2.179455828921573
6112,庭渡久侘歌,庭渡久侘歌,B3,技巧,390,异变神社,1.0673684210526315,663,○か×かそんなの嫌（やー）よ,1.067735191637631,390,异变神社,1.0673684210526315,663,○か×かそんなの嫌（やー）よ,1.067735191637631,10901004,和报告内容一致,1.5835998768259067
6123,天弓千亦,天弓千亦,C3<,支援,663,○か×かそんなの嫌（やー）よ,1.0713640737177113,663,○か×かそんなの嫌（やー）よ,1.0722380012516237,663,○か×かそんなの嫌（やー）よ,1.0713640737177113,663,○か×かそんなの嫌（やー）よ,1.0722380012516237,636,爱丽丝的维护工作,2.3192581511922628
7005,十六夜咲夜,十六夜咲夜,C3,支援,454,南国冥界海鲜美食家,1.0618296529968452,664,想いを手紙に託して,1.0712550607287443,454,南国冥界海鲜美食家,1.0618296529968452,664,想いを手紙に託して,1.0712550607287443,566,海滨猎手,2.2524262524625547
7011,魂魄妖夢,魂魄妖梦,A6,防御,662,纵情起舞吧！,1.0859622867404968,662,纵情起舞吧！,1.089998612845055,662,纵情起舞吧！,1.0859622867404968,662,纵情起舞吧！,1.089998612845055,312,黄泉有闲人,2.1109010421496683
7020,藤原妹紅,藤原妹红,T5,技巧,663,○か×かそんなの嫌（やー）よ,1.0685714285714283,663,○か×かそんなの嫌（やー）よ,1.0685714285714283,663,○か×かそんなの嫌（やー）よ,1.0685714285714283,663,○か×かそんなの嫌（やー）よ,1.0685714285714283,432,当心道中落石,2.239384493179472
7024,聖白蓮,圣白莲,L80,技巧,380,凝眼怜花花亦友,1.0688000000000006,664,想いを手紙に託して,1.0855614973262024,380,凝眼怜花花亦友,1.0688000000000006,664,想いを手紙に託して,1.0855614973262024,497,Holy Again,1.9299807059968925
7036,メディスン・メランコリー,梅蒂欣·梅兰可莉,A9&,干扰,660,轮回往复 伦理渐佚,1.0716814159292034,660,轮回往复 伦理渐佚,1.0702290076335887,660,轮回往复 伦理渐佚,1.0716814159292034,660,轮回往复 伦理渐佚,1.0702290076335887,367,祭月夜 SIDE辉夜,1.9353331899677513
7037,東風谷早苗,东风谷早苗,L0g,回复,0,,1.0,0,,1.0,0,,1.0,0,,1.0,10904064,结界异常,1.7984209572686423
7038,八坂神奈子,八坂神奈子,L0g,防御,0,,1.0,0,,1.0,0,,1.0,0,,1.0,469,失落之山,1.7717270234043205
7039,洩矢諏訪子,泄矢诹访子,L0g,攻击,664,想いを手紙に託して,1.0554041682373845,664,想いを手紙に託して,1.0494369973190345,664,想いを手紙に託して,1.0554041682373845,664,想いを手紙に託して,1.0494369973190345,487,表里一体,2.155139162760075
7042,因幡てゐ,因幡帝,A8,破坏,663,○か×かそんなの嫌（やー）よ,1.0743681279451667,663,○か×かそんなの嫌（やー）よ,1.0702619414483825,663,○か×かそんなの嫌（やー）よ,1.0743681279451667,663,○か×かそんなの嫌（やー）よ,1.0702619414483825,367,祭月夜 SIDE辉夜,1.7145254496626503
7044,射命丸文,射命丸文,Lr,技巧,663,○か×かそんなの嫌（やー）よ,1.0744524393136705,663,○か×かそんなの嫌（やー）よ,1.072402234636872,663,○か×かそんなの嫌（やー）よ,1.0744524393136705,663,○か×かそんなの嫌（やー）よ,1.072402234636872,636,爱丽丝的维护工作,1.6904058837672449
7060,秋穣子,秋穣子,A10&,技巧,660,轮回往复 伦理渐佚,1.0769519050593386,660,轮回往复 伦理渐佚,1.0754001185536455,660,轮回往复 伦理渐佚,1.0769519050593386,660,轮回往复 伦理渐佚,1.0754001185536455,294,月战型日常训练,2.3846954062366876
7061,鍵山雛,键山雏,C3≧,攻击,662,纵情起舞吧！,1.0621285073883446,662,纵情起舞吧！,1.0575342465753423,662,纵情起舞吧！,1.0621285073883446,662,纵情起舞吧！,1.0575342465753423,457,怪獣はなぜ滅んだのか,2.098226976199712
7062,ルナサ・プリズムリバー,露娜萨·普莉兹姆利巴,A6,技巧,662,纵情起舞吧！,1.0781211372064277,662,纵情起舞吧！,1.0825416409623692,662,纵情起舞吧！,1.0781211372064277,662,纵情起舞吧！,1.0825416409623692,626,ラブレター,1.9844171061742806
