effect_id,side,kind,sub_id,value,name,description
10016042,2,10,6,-95.0,【己方侧】流体弹威力下降,己方全体流体弹造成的伤害下降95% (永久)
10016051,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10016052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10016061,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
10016062,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式综合强度下降65% (永久)
10016071,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式综合强度下降65% (永久)
10016072,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式综合强度下降65% (永久)
10016081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式综合强度下降65% (永久)
10016082,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式综合强度下降65% (永久)
10016091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10016092,4,2,0,-40.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到种族特攻的伤害倍率下降40% (永久)
10016101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10016102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
10017011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10017012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10017021,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10017022,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10017031,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10017032,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10017041,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
10017042,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10017051,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10017052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10017061,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
10017062,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10017071,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10017072,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10017081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10017082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10017091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10017092,4,2,0,-40.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体受到的种族特攻的伤害倍率下降40% (永久)
10017101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10017102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10018011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10018012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10018021,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10018022,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10018031,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10018032,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10018041,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10018042,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10018051,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10018052,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10018061,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10018062,4,1,7,40.0,【敌方侧】大家命中上升,敌方全体命中率上升40% (永久)
10018071,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10018072,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10018081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10018082,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10018091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10018092,4,2,0,-40.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体受到的种族特攻的伤害倍率下降40% (永久)
10018101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10018102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
10019011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10019012,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10019021,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10019022,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10019031,4,1,6,30.0,【敌方侧】大家阴防上升,敌方全体阴防上升30% (永久)
10019032,4,1,4,40.0,【敌方侧】大家阳防上升,敌方全体阳防上升40% (永久)
10019041,4,1,6,40.0,【敌方侧】大家阴防上升,敌方全体阴防上升40% (永久)
10019042,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10019051,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10019052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10019061,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10019062,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10019071,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
10019072,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10019081,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10019082,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10019091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10019092,4,2,0,-70.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到的种族特攻的伤害倍率下降70% (永久)
10019101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10019102,2,12,0,-50.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降50% (永久)
10020011,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10020012,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10020021,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10020022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10020031,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10020032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10020041,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10020042,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10020051,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10020052,4,1,7,40.0,【敌方侧】大家命中上升,敌方全体命中率上升40% (永久)
10020061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10020062,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10020071,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
10020072,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10020081,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10020082,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式的综合强度下降65% (永久)
10020091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10020092,4,2,0,-40.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降40% (永久)
10020101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10020102,2,12,0,-30.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降30% (永久)
10021011,4,1,4,40.0,【敌方侧】大家阳防上升,敌方全体阳防上升40% (永久)
10021012,4,1,6,40.0,【敌方侧】大家阴防上升,敌方全体阴防上升40% (永久)
10021021,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
10021022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10021031,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10021032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10021041,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10021042,4,1,7,40.0,【敌方侧】大家命中上升,敌方全体命中率上升40% (永久)
10021051,2,10,4,-95.0,【己方侧】斩击弹威力下降,己方全体斩击弹造成的伤害下降95% (永久)
10021052,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10021061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10021062,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10021071,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10021072,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10021081,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式的综合强度下降65% (永久)
10021082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10021091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10021092,4,2,0,-40.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到种族特攻的伤害倍率下降40% (永久)
10021101,2,13,0,-40.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降40% (永久)
10021102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10022011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10022012,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10022021,4,1,5,20.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升20% (永久)
10022022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10022031,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10022032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10022041,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10022042,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10022051,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10022052,4,1,7,40.0,【敌方侧】大家命中上升,敌方全体命中率上升40% (永久)
10022061,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10022062,2,10,4,-95.0,【己方侧】斩击弹威力下降,己方全体斩击弹造成的伤害下降95% (永久)
10022071,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10022072,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式的综合强度下降65% (永久)
10022081,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10022082,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10022091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10022092,4,2,0,-40.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到种族特攻的伤害倍率下降40% (永久)
10022101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10022102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10023011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10023012,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10023021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10023022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10023031,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10023032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10023041,4,1,4,30.0,【敌方侧】大家阳防上升,敌方全体阳防上升30% (永久)
10023042,4,1,6,30.0,【敌方侧】大家阴防上升,敌方全体阴防上升30% (永久)
10023051,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10023052,4,1,7,40.0,【敌方侧】大家命中上升,敌方全体命中率上升40% (永久)
10023061,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10023062,2,10,4,-95.0,【己方侧】斩击弹威力下降,己方全体斩击弹造成的伤害下降95% (永久)
10023071,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10023072,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
10023081,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10023082,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10023091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10023092,4,2,0,-40.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降40% (永久)
10023101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10023102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10024011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10024012,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10024021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10024022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10024031,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10024032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10024041,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10024042,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10024051,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10024052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10024061,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10024062,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10024071,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式综合强度下降65% (永久)
10024072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式综合强度下降65% (永久)
10024081,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式综合强度下降65% (永久)
10024082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式综合强度下降65% (永久)
10024091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界最大持有枚数减少2枚 (永久)
10024092,4,2,0,-30.0,【敌方侧】种族特攻受伤倍率轻减,敌方全体受到种族特攻的伤害倍率下降30% (永久)
10024101,2,13,0,-40.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降40% (永久)
10024102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10025011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10025012,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10025021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10025022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10025031,4,1,3,20.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升20% (永久)
10025032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10025041,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10025042,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10025051,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10025052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10025061,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10025062,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
10025071,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10025072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10025081,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10025082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10025091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10025092,4,2,0,-30.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降30% (永久)
10025101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10025102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10026011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10026012,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10026021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10026022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10026031,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10026032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10026041,4,1,6,30.0,【敌方侧】大家阴防上升,敌方全体阴防上升30% (永久)
10026042,2,10,1,-95.0,【己方侧】通常弹威力下降,己方全体通常弹造成的伤害下降95% (永久)
10026051,2,10,8,-95.0,【己方侧】御符弹威力下降,己方全体御符弹造成的伤害下降95% (永久)
10026052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10026061,2,10,2,-95.0,【己方侧】镭射弹威力下降,己方全体镭射弹造成的伤害下降95% (永久)
10026062,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10026071,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10026072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10026081,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10026082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10026091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10026092,4,2,0,-30.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降30% (永久)
10026101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10026102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10027011,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10027012,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10027021,4,1,4,10.0,【敌方侧】大家阳防上升,敌方全体阳防上升10% (永久)
10027022,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10027031,4,1,5,10.0,【敌方侧】大家阴攻上升,敌方全体阴攻上升10% (永久)
10027032,4,1,6,10.0,【敌方侧】大家阴防上升,敌方全体阴防上升10% (永久)
10027041,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10027042,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10027051,4,1,7,30.0,【敌方侧】大家命中上升,敌方全体命中率上升30% (永久)
10027052,4,1,8,20.0,【敌方侧】大家回避上升,敌方全体回避率上升20% (永久)
10027061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10027062,2,10,5,-95.0,【己方侧】动能弹威力下降,己方全体动能弹造成的伤害下降95% (永久)
10027071,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式的综合强度下降65% (永久)
10027072,2,4,5,-65.0,【己方侧】攻击式弱化,己方全体攻击式的综合强度下降65% (永久)
10027081,2,4,2,-65.0,【己方侧】支援式弱化,己方全体支援式的综合强度下降65% (永久)
10027082,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式的综合强度下降65% (永久)
10027091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10027092,4,2,0,-30.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降30% (永久)
10027101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10027102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10028011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10028012,4,1,6,30.0,【敌方侧】大家阴防上升,敌方全体阴防上升30% (永久)
10028021,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10028022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10028031,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10028032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10028041,4,1,3,10.0,【敌方侧】大家阳攻上升,敌方全体阳攻上升10% (永久)
10028042,4,1,6,30.0,【敌方侧】大家阴防上升,敌方全体阴防上升30% (永久)
10028051,4,1,7,30.0,【敌方侧】大家命中上升,敌方全体命中率上升30% (永久)
10028052,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10028061,2,10,3,-95.0,【己方侧】体术弹威力下降,己方全体体术弹造成的伤害下降95% (永久)
10028062,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10028071,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式的综合强度下降65% (永久)
10028072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式的综合强度下降65% (永久)
10028081,2,4,6,-65.0,【己方侧】技巧式弱化,己方全体技巧式的综合强度下降65% (永久)
10028082,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式的综合强度下降65% (永久)
10028091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界的最大持有枚数减少2枚 (永久)
10028092,4,2,0,-30.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降30% (永久)
10028101,2,13,0,-30.0,【己方侧】灵力上升效果下降,己方全体绘卷/技能/符卡效果/换位连携/特性的灵力上升的效果量下降30% (永久)
10028102,2,12,0,-40.0,【己方侧】灵力回收效率下降,己方全体灵力回收效率下降40% (永久)
10029011,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10029012,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10029021,4,1,6,20.0,【敌方侧】大家阴防上升,敌方全体阴防上升20% (永久)
10029022,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10029031,4,1,4,20.0,【敌方侧】大家阳防上升,敌方全体阳防上升20% (永久)
10029032,4,1,1,10.0,【敌方侧】大家最大体力上升,敌方全体最大体力上升10% (永久)
10029041,4,1,7,50.0,【敌方侧】大家命中上升,敌方全体命中率上升50% (永久)
10029042,4,1,8,30.0,【敌方侧】大家回避上升,敌方全体回避率上升30% (永久)
10029051,2,10,10,-95.0,【己方侧】尖头弹威力下降,己方全体尖头弹造成的伤害下降95% (永久)
10029052,2,10,6,-95.0,【己方侧】流体弹威力下降,己方全体流体弹造成的伤害下降95% (永久)
10029061,2,10,11,-95.0,【己方侧】追踪弹威力下降,己方全体追踪弹造成的伤害下降95% (永久)
10029062,2,4,3,-65.0,【己方侧】回复式弱化,己方全体回复式综合强度下降65% (永久)
10029071,2,4,8,-65.0,【己方侧】破坏式弱化,己方全体破坏式综合强度下降65% (永久)
10029072,2,4,1,-65.0,【己方侧】防御式弱化,己方全体防御式综合强度下降65% (永久)
10029081,2,4,4,-65.0,【己方侧】干扰式弱化,己方全体干扰式综合强度下降65% (永久)
10029082,2,4,7,-65.0,【己方侧】速攻式弱化,己方全体速攻式综合强度下降65% (永久)
10029091,2,3,0,-2.0,【己方侧】结界最大数减少,己方全体结界最大持有枚数减少2枚 (永久)
10029092,4,2,0,-30.0,【敌方侧】种族特攻的受伤倍率轻减,敌方全体受到来自种族特攻的伤害倍率下降30% (永久)
